participant_id,session_idx,channel,feature,t_pct,value
1,1,thoracic,rsp_amplitude,30.0,0.0018597375772739495
1,1,thoracic,rsp_amplitude,31.0,0.0018960777784545206
1,1,thoracic,rsp_amplitude,32.0,0.0019372455543943648
1,1,thoracic,rsp_amplitude,33.0,0.001985879228821562
1,1,thoracic,rsp_amplitude,34.0,0.0020398720047208455
1,1,thoracic,rsp_amplitude,35.0,0.002098203520856402
1,1,thoracic,rsp_amplitude,36.0,0.0021625081191927863
1,1,thoracic,rsp_amplitude,37.0,0.002232363039750638
1,1,thoracic,rsp_amplitude,38.0,0.002307587160652988
1,1,thoracic,rsp_amplitude,39.0,0.0023907022213045677
1,1,thoracic,rsp_amplitude,40.0,0.0025570514979846126
1,1,thoracic,rsp_amplitude,41.0,0.002693636427132078
1,1,thoracic,rsp_amplitude,42.0,0.002771946211539062
1,1,thoracic,rsp_amplitude,43.0,0.002657717248391502
1,1,thoracic,rsp_amplitude,44.0,0.0024913075974770426
1,1,thoracic,rsp_amplitude,45.0,0.002280702650367515
1,1,thoracic,rsp_amplitude,46.0,0.0020492148582378117
1,1,thoracic,rsp_amplitude,47.0,0.0018449820292477676
1,1,thoracic,rsp_amplitude,48.0,0.0016764173487862997
1,1,thoracic,rsp_amplitude,49.0,0.0015989975843530623
1,1,thoracic,rsp_amplitude,50.0,0.0016337138271560366
1,1,thoracic,rsp_amplitude,51.0,0.0017288025879495469
1,1,thoracic,rsp_amplitude,52.0,0.0018706303888503634
1,1,thoracic,rsp_amplitude,53.0,0.0019558878833190077
1,1,thoracic,rsp_amplitude,54.0,0.0020131670644996887
1,1,thoracic,rsp_amplitude,55.0,0.0020438709637979145
1,1,thoracic,rsp_amplitude,56.0,0.002066675752480431
1,1,thoracic,rsp_amplitude,57.0,0.002087750574111656
1,1,thoracic,rsp_amplitude,58.0,0.002107676941616569
1,1,thoracic,rsp_amplitude,59.0,0.0021297996696940757
1,1,thoracic,rsp_amplitude,60.0,0.002151627909833282
1,1,thoracic,rsp_amplitude,61.0,0.0021723712558443507
1,1,thoracic,rsp_amplitude,62.0,0.0021873053327029486
1,1,thoracic,rsp_amplitude,63.0,0.002179786899141336
1,1,thoracic,rsp_amplitude,64.0,0.0021299755863441357
1,1,thoracic,rsp_amplitude,65.0,0.00197488244505507
1,1,thoracic,rsp_amplitude,66.0,0.001745178085404787
1,1,thoracic,rsp_amplitude,67.0,0.0014981924434480116
1,1,thoracic,rsp_amplitude,68.0,0.0012580949137455943
1,1,thoracic,rsp_amplitude,69.0,0.0011216324403683516
1,1,thoracic,rsp_amplitude,70.0,0.00110350850075897
1,1,thoracic,rsp_amplitude,71.0,0.0012215557274120395
1,1,thoracic,rsp_amplitude,72.0,0.001500253351064436
1,1,thoracic,rsp_amplitude,73.0,0.0017321152449068504
1,1,thoracic,rsp_amplitude,74.0,0.0019136095722963825
1,1,thoracic,rsp_amplitude,75.0,0.002013017618898153
1,1,thoracic,rsp_amplitude,76.0,0.0020981198628345363
1,1,thoracic,rsp_amplitude,77.0,0.0021749716687036917
1,1,thoracic,rsp_amplitude,78.0,0.002251297328303429
1,1,thoracic,rsp_amplitude,79.0,0.00234259918965944
1,1,thoracic,rsp_amplitude,80.0,0.002446135457297302
1,1,thoracic,rsp_amplitude,81.0,0.002566696010571743
1,1,thoracic,rsp_amplitude,82.0,0.0026999889754485643
1,1,thoracic,rsp_amplitude,83.0,0.002841278599845966
1,1,thoracic,rsp_amplitude,84.0,0.0029912511670478585
1,1,thoracic,rsp_amplitude,85.0,0.0031542546442563796
1,1,thoracic,rsp_amplitude,86.0,0.0033246633113045033
1,1,thoracic,rsp_amplitude,87.0,0.003502433339828093
1,1,thoracic,rsp_amplitude,88.0,0.0036926082761731403
1,1,thoracic,rsp_amplitude,89.0,0.00389023258262945
1,1,thoracic,rsp_amplitude,90.0,0.00408107501258866
1,1,thoracic,rsp_amplitude,91.0,0.004201888860425224
1,1,thoracic,rsp_amplitude,92.0,0.004239069926309115
1,1,thoracic,rsp_amplitude,93.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,94.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,95.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,96.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,97.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,98.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,99.0,0.00423951586307055
1,1,thoracic,rsp_amplitude,100.0,0.00423951586307055
1,1,abdominal,rsp_rate,0.0,10.258236865538736
1,1,abdominal,rsp_rate,1.0,10.258236865538736
1,1,abdominal,rsp_rate,2.0,10.258236865538736
1,1,abdominal,rsp_rate,3.0,10.258236865538736
1,1,abdominal,rsp_rate,4.0,10.258236865538736
1,1,abdominal,rsp_rate,5.0,10.257023229810649
1,1,abdominal,rsp_rate,6.0,10.250300048293076
